year,state,week_number,week_start,week_end,biweekly_start,median_sample_size,n_polls,weighted_rep,weighted_dem,weighted_other,total_weight,dem_actual,rep_actual,other_actual,rep_won
2006,connecticut,62,2006-11-01,2006-11-07,2006-10-25,600,7,8.156188730751538,38.04626820241313,49.45544880896576,3.5807206244975007,39.729744258123,9.62285982179759,50.6473959200795,0
2006,connecticut,61,2006-10-25,2006-10-31,2006-10-18,600,6,7.984657382472983,37.37129678368787,49.11967377659425,3.498202280154258,39.729744258123,9.62285982179759,50.6473959200795,0
2006,connecticut,60,2006-10-18,2006-10-24,2006-10-11,600,3,6.270917100404499,37.58331817856614,50.20618370249626,1.8279860898808622,39.729744258123,9.62285982179759,50.6473959200795,0
2006,connecticut,59,2006-10-11,2006-10-17,2006-10-04,572,3,4,41.41944512347699,49.82068761718301,1.8425634224939569,39.729744258123,9.62285982179759,50.6473959200795,0
2006,connecticut,58,2006-10-04,2006-10-10,2006-09-27,586,4,4.335545958508208,38.88917281464958,51.01948745192669,2.867506313364439,39.729744258123,9.62285982179759,50.6473959200795,0
2006,connecticut,57,2006-09-27,2006-10-03,2006-09-20,586,4,4.870583562959945,38.20471008199289,50.4525238261507,2.9583319812512254,39.729744258123,9.62285982179759,50.6473959200795,0
2006,connecticut,56,2006-09-20,2006-09-26,2006-09-13,586,4,4.3633498529160235,41.89809814468664,47.37520214948131,2.9554185738684433,39.729744258123,9.62285982179759,50.6473959200795,0
2006,connecticut,55,2006-09-13,2006-09-19,2006-09-06,586,3,4.44411926176299,42.904132855480434,47.293875092254545,2.043408739884864,39.729744258123,9.62285982179759,50.6473959200795,0
2006,connecticut,54,2006-09-06,2006-09-12,2006-08-30,586,2,5.616470550367781,39.38352944963222,49.27058818795972,1.3666707469459705,39.729744258123,9.62285982179759,50.6473959200795,0
2006,connecticut,53,2006-08-30,2006-09-05,2006-08-23,600,2,3.3454915787796806,39.58155894854223,47.727457893898404,1.4373296899027486,39.729744258123,9.62285982179759,50.6473959200795,0
2006,connecticut,52,2006-08-23,2006-08-29,2006-08-16,695,4,3.7880433361675605,38.69086101002585,48.02977691169939,2.20140903441627,39.729744258123,9.62285982179759,50.6473959200795,0
2006,connecticut,51,2006-08-16,2006-08-22,2006-08-09,790,5,3.8731100865190853,41.29297141126368,47.05646627131368,3.1687613485347517,39.729744258123,9.62285982179759,50.6473959200795,0
2006,connecticut,50,2006-08-09,2006-08-15,2006-08-02,1041.5,2,4.62586670028837,41,50.80946654899071,1.342938963746161,39.729744258123,9.62285982179759,50.6473959200795,0
2006,connecticut,48,2006-07-26,2006-08-01,2006-07-19,1268,1,13,40,40,0.2674773396006699,39.729744258123,9.62285982179759,50.6473959200795,0
2006,connecticut,47,2006-07-19,2006-07-25,2006-07-12,1268,2,10.742885449392299,32.664377710524974,46.20706501417117,1.2361873053576922,39.729744258123,9.62285982179759,50.6473959200795,0
2006,connecticut,46,2006-07-12,2006-07-18,2006-07-05,1536,1,9,27,51,1.2762861160413836,39.729744258123,9.62285982179759,50.6473959200795,0
2006,connecticut,42,2006-06-14,2006-06-20,2006-06-07,1018,1,15,29,44,0.3149020788289799,39.729744258123,9.62285982179759,50.6473959200795,0
2006,connecticut,41,2006-06-07,2006-06-13,2006-05-31,1018,2,11.288744175804696,23.16802656197881,50.362152841477666,1.3497384288710899,39.729744258123,9.62285982179759,50.6473959200795,0
2006,connecticut,40,2006-05-31,2006-06-06,2006-05-24,1536,1,8,18,56.00000000000001,1.1731590187750907,39.729744258123,9.62285982179759,50.6473959200795,0
2006,connecticut,36,2006-05-03,2006-05-09,2006-04-26,1018,1,10,13.000000000000002,56,0.4994093685497325,39.729744258123,9.62285982179759,50.6473959200795,0
2006,connecticut,35,2006-04-26,2006-05-02,2006-04-19,1018,1,10,13,56,1.0056869680531448,39.729744258123,9.62285982179759,50.6473959200795,0
2006,delaware,61,2006-10-25,2006-10-31,2006-10-18,576.5,1,26,60,0,0.4633893683242551,70.2002699899577,28.7004263865795,1.09930362346279,0
2006,delaware,60,2006-10-18,2006-10-24,2006-10-11,576.5,1,26,60,0,0.9331515950760026,70.2002699899577,28.7004263865795,1.09930362346279,0
2006,delaware,56,2006-09-20,2006-09-26,2006-09-13,651,1,23,63,0,0.49658530379140947,70.2002699899577,28.7004263865795,1.09930362346279,0
2006,delaware,55,2006-09-13,2006-09-19,2006-09-06,651,1,23,63,0,1,70.2002699899577,28.7004263865795,1.09930362346279,0
2006,maryland,62,2006-11-01,2006-11-07,2006-10-25,602,9,44.80786539032429,49.000570536898195,0,4.323017477467266,54.2055954083314,44.1954277571823,1.59897683448625,0
2006,maryland,61,2006-10-25,2006-10-31,2006-10-18,601,8,43.449422394454686,49.37654362245601,0,4.741700217393352,54.2055954083314,44.1954277571823,1.59897683448625,0
2006,maryland,60,2006-10-18,2006-10-24,2006-10-11,602,4,41.94572337208958,44.86751865277441,0,1.9114538525879374,54.2055954083314,44.1954277571823,1.59897683448625,0
2006,maryland,59,2006-10-11,2006-10-17,2006-10-04,601,4,44.31824364714839,48.9470765986908,0,2.796133974967034,54.2055954083314,44.1954277571823,1.59897683448625,0
2006,maryland,58,2006-10-04,2006-10-10,2006-09-27,561,5,41.271431265271644,49.45395667554623,0,2.8230901385626845,54.2055954083314,44.1954277571823,1.59897683448625,0
2006,maryland,57,2006-09-27,2006-10-03,2006-09-20,561,5,38.72451388188515,47.85133757829456,0,2.9882767557613175,54.2055954083314,44.1954277571823,1.59897683448625,0
2006,maryland,56,2006-09-20,2006-09-26,2006-09-13,510,5,42.42543849546986,48.259194637197375,0,2.4472716195346296,54.2055954083314,44.1954277571823,1.59897683448625,0
2006,maryland,55,2006-09-13,2006-09-19,2006-09-06,507.5,4,38.337083942850015,44.31171766686154,0,3.077198275032099,54.2055954083314,44.1954277571823,1.59897683448625,0
2006,maryland,54,2006-09-06,2006-09-12,2006-08-30,505,3,0,8,0,1.024079853562575,54.2055954083314,44.1954277571823,1.59897683448625,0
2006,maryland,53,2006-08-30,2006-09-05,2006-08-23,507.5,4,11.1769156272024,17.743977726279017,0,1.2889637087098578,54.2055954083314,44.1954277571823,1.59897683448625,0
2006,maryland,52,2006-08-23,2006-08-29,2006-08-16,505,2,19.5,25.000000000000004,0,1.4914425273745864,54.2055954083314,44.1954277571823,1.59897683448625,0
2006,maryland,51,2006-08-16,2006-08-22,2006-08-09,500,1,42,47,0,0.2725317930340126,54.2055954083314,44.1954277571823,1.59897683448625,0
2006,maryland,50,2006-08-09,2006-08-15,2006-08-02,500,3,29.791973354810764,36.7851205621886,0,1.0938752221620516,54.2055954083314,44.1954277571823,1.59897683448625,0
2006,maryland,49,2006-08-02,2006-08-08,2006-07-26,502.5,2,17.5,26.5,0,1.0948894615365923,54.2055954083314,44.1954277571823,1.59897683448625,0
2006,maryland,46,2006-07-12,2006-07-18,2006-07-05,554.5,3,26.52506317793623,34.045719415612076,0,1.5566366974935064,54.2055954083314,44.1954277571823,1.59897683448625,0
2006,maryland,45,2006-07-05,2006-07-11,2006-06-28,554.5,3,26.52506317793623,34.045719415612076,0,3.13468136412545,54.2055954083314,44.1954277571823,1.59897683448625,0
2006,maryland,44,2006-06-28,2006-07-04,2006-06-21,505,2,22.9878644756995,34.13725769948447,0,0.945483402082143,54.2055954083314,44.1954277571823,1.59897683448625,0
2006,maryland,43,2006-06-21,2006-06-27,2006-06-14,505,2,22.987864475699496,34.13725769948447,0,1.9039697608113124,54.2055954083314,44.1954277571823,1.59897683448625,0
2006,maryland,34,2006-04-19,2006-04-25,2006-04-12,505,3,26.63474981990268,37.48701425693235,0,1.1533476278587453,54.2055954083314,44.1954277571823,1.59897683448625,0
2006,maryland,33,2006-04-12,2006-04-18,2006-04-05,505,4,23.57720658730659,33.64286349473433,0,2.6237511201674026,54.2055954083314,44.1954277571823,1.59897683448625,0
2006,maryland,32,2006-04-05,2006-04-11,2006-03-29,660,1,0,4,0,0.5305501972532116,54.2055954083314,44.1954277571823,1.59897683448625,0
2006,maryland,26,2006-02-22,2006-02-28,2006-02-15,815,1,35,49,0,0.31844993463987237,54.2055954083314,44.1954277571823,1.59897683448625,0
2006,maryland,25,2006-02-15,2006-02-21,2006-02-08,815,1,35,49,0,0.6412794180748392,54.2055954083314,44.1954277571823,1.59897683448625,0
2006,maryland,20,2006-01-11,2006-01-17,2006-01-04,907.5,1,45,40,0,0.36860018425876545,54.2055954083314,44.1954277571823,1.59897683448625,0
2006,maryland,19,2006-01-04,2006-01-10,2005-12-28,907.5,1,44.99999999999999,40,0,0.7422696190252055,54.2055954083314,44.1954277571823,1.59897683448625,0
2006,maryland,13,2005-11-23,2005-11-29,2005-11-16,1000,1,41,49,0,0.19270907894327902,54.2055954083314,44.1954277571823,1.59897683448625,0
2006,maryland,12,2005-11-16,2005-11-22,2005-11-09,1000,1,41,49.00000000000001,0,0.3880684294761699,54.2055954083314,44.1954277571823,1.59897683448625,0
2006,maryland,10,2005-11-02,2005-11-08,2005-10-26,1000,2,16,23.5,0,0.9971353762717264,54.2055954083314,44.1954277571823,1.59897683448625,0
2006,maryland,9,2005-10-26,2005-11-01,2005-10-19,1000,3,18.863843759147407,26.55910583363473,0,2.308491258379849,54.2055954083314,44.1954277571823,1.59897683448625,0
2006,maryland,8,2005-10-19,2005-10-25,2005-10-12,907.5,1,38,47,0,0.6352397918259273,54.2055954083314,44.1954277571823,1.59897683448625,0
2006,montana,62,2006-11-01,2006-11-07,2006-10-25,500,7,45.17450358369137,49.027684481541996,0,4.105967379719675,49.1617569279591,48.285506943334,2.5527361287069,0
2006,montana,61,2006-10-25,2006-10-31,2006-10-18,500,5,45.21055332181556,48.1098253569166,0,2.942744134597657,49.1617569279591,48.285506943334,2.5527361287069,0
2006,montana,60,2006-10-18,2006-10-24,2006-10-11,500,3,44.279767309908365,47.82502525429548,0,1.4994653219056597,49.1617569279591,48.285506943334,2.5527361287069,0
2006,montana,59,2006-10-11,2006-10-17,2006-10-04,500,1,44,50,0,0.5488116360940264,49.1617569279591,48.285506943334,2.5527361287069,0
2006,montana,58,2006-10-04,2006-10-10,2006-09-27,500,2,41.19034420085025,46.404827899574876,0,0.8318235143531533,49.1617569279591,48.285506943334,2.5527361287069,0
2006,montana,57,2006-09-27,2006-10-03,2006-09-20,500,3,41.443570745187174,46.90790312952464,0,1.9476186472002819,49.1617569279591,48.285506943334,2.5527361287069,0
2006,montana,56,2006-09-20,2006-09-26,2006-09-13,500,1,43,50,0,0.5488116360940264,49.1617569279591,48.285506943334,2.5527361287069,0
2006,montana,55,2006-09-13,2006-09-19,2006-09-06,500,1,43,52,0,0.49658530379140947,49.1617569279591,48.285506943334,2.5527361287069,0
2006,montana,54,2006-09-06,2006-09-12,2006-08-30,500,1,43,52,0,1,49.1617569279591,48.285506943334,2.5527361287069,0
2006,montana,53,2006-08-30,2006-09-05,2006-08-23,500,1,45,47.99999999999999,0,0.4603402814224212,49.1617569279591,48.285506943334,2.5527361287069,0
2006,montana,52,2006-08-23,2006-08-29,2006-08-16,500,1,45,48,0,0.9270114880721217,49.1617569279591,48.285506943334,2.5527361287069,0
2006,montana,51,2006-08-16,2006-08-22,2006-08-09,500,1,37,44,0,0.3299417281086085,49.1617569279591,48.285506943334,2.5527361287069,0
2006,montana,50,2006-08-09,2006-08-15,2006-08-02,500,2,41.27719713077173,45.28315913923152,0,1.1610063520776077,49.1617569279591,48.285506943334,2.5527361287069,0
2006,montana,49,2006-08-02,2006-08-08,2006-07-26,500,1,47,47,0,1,49.1617569279591,48.285506943334,2.5527361287069,0
2006,montana,40,2006-05-31,2006-06-06,2006-05-24,500,1,42,45,0,0.3046998076269779,49.1617569279591,48.285506943334,2.5527361287069,0
2006,montana,39,2006-05-24,2006-05-30,2006-05-17,500,1,42,45,0,0.6135900625745602,49.1617569279591,48.285506943334,2.5527361287069,0
2006,montana,38,2006-05-17,2006-05-23,2006-05-10,500,1,44,48,0,0.301194211912202,49.1617569279591,48.285506943334,2.5527361287069,0
2006,montana,37,2006-05-10,2006-05-16,2006-05-03,500,1,44,48,0,0.6065306597126334,49.1617569279591,48.285506943334,2.5527361287069,0
2006,montana,36,2006-05-03,2006-05-09,2006-04-26,500,1,42,48,0,0.3299417281086085,49.1617569279591,48.285506943334,2.5527361287069,0
2006,montana,35,2006-04-26,2006-05-02,2006-04-19,500,1,42,48,0,0.6644210482861983,49.1617569279591,48.285506943334,2.5527361287069,0
2006,montana,33,2006-04-12,2006-04-18,2006-04-05,500,1,47,44,0,0.49658530379140947,49.1617569279591,48.285506943334,2.5527361287069,0
2006,montana,32,2006-04-05,2006-04-11,2006-03-29,500,1,47,44,0,1,49.1617569279591,48.285506943334,2.5527361287069,0
2006,montana,29,2006-03-15,2006-03-21,2006-03-08,500,1,43,46,0,0.49658530379140947,49.1617569279591,48.285506943334,2.5527361287069,0
2006,montana,28,2006-03-08,2006-03-14,2006-03-01,500,1,43,46,0,1,49.1617569279591,48.285506943334,2.5527361287069,0
2006,montana,24,2006-02-08,2006-02-14,2006-02-01,500,1,46,46,0,0.49658530379140947,49.1617569279591,48.285506943334,2.5527361287069,0
2006,montana,23,2006-02-01,2006-02-07,2006-01-25,500,1,46,46,0,1,49.1617569279591,48.285506943334,2.5527361287069,0
2006,montana,20,2006-01-11,2006-01-17,2006-01-04,562.5,1,45,45,0,0.42363141001441906,49.1617569279591,48.285506943334,2.5527361287069,0
2006,montana,19,2006-01-04,2006-01-10,2005-12-28,562.5,1,45,45,0,0.8530888988860719,49.1617569279591,48.285506943334,2.5527361287069,0
2006,montana,17,2005-12-21,2005-12-27,2005-12-14,625,1,49,36,0,0.301194211912202,49.1617569279591,48.285506943334,2.5527361287069,0
2006,montana,16,2005-12-14,2005-12-20,2005-12-07,625,1,49,36,0,0.6065306597126334,49.1617569279591,48.285506943334,2.5527361287069,0
2006,montana,3,2005-09-14,2005-09-20,2005-09-07,562.5,1,51,38,0,0.2839686262630081,49.1617569279591,48.285506943334,2.5527361287069,0
2006,montana,2,2005-09-07,2005-09-13,2005-08-31,562.5,1,51,38,0,0.5718425899738045,49.1617569279591,48.285506943334,2.5527361287069,0
2006,nevada,62,2006-11-01,2006-11-07,2006-10-25,573.5,2,55,41,0,0.27875719617219946,40.989954889696,55.3581359900579,3.65190912024608,1
2006,nevada,61,2006-10-25,2006-10-31,2006-10-18,573.5,2,55,41,0,0.5613480585186454,40.989954889696,55.3581359900579,3.65190912024608,1
2006,nevada,60,2006-10-18,2006-10-24,2006-10-11,547,2,51.99999999999999,43,0,0.9241010772005562,40.989954889696,55.3581359900579,3.65190912024608,1
2006,nevada,59,2006-10-11,2006-10-17,2006-10-04,547,2,52,43,0,1.860911046189004,40.989954889696,55.3581359900579,3.65190912024608,1
2006,nevada,57,2006-09-27,2006-10-03,2006-09-20,600,2,57.99999999999999,35,0,0.3074050552769174,40.989954889696,55.3581359900579,3.65190912024608,1
2006,nevada,56,2006-09-20,2006-09-26,2006-09-13,600,2,58,35,0,0.6190377623540041,40.989954889696,55.3581359900579,3.65190912024608,1
2006,nevada,55,2006-09-13,2006-09-19,2006-09-06,550,2,53.28587116143651,37.71412883856348,0,0.5744359634205526,40.989954889696,55.3581359900579,3.65190912024608,1
2006,nevada,54,2006-09-06,2006-09-12,2006-08-30,550,2,53.28587116143652,37.71412883856348,0,1.1567719766065496,40.989954889696,55.3581359900579,3.65190912024608,1
2006,new-jersey,62,2006-11-01,2006-11-07,2006-10-25,651,20,41.4744465362612,47.40317703702513,0,9.948788423529747,53.3691396267672,44.3441759589702,2.28668441426267,0
2006,new-jersey,61,2006-10-25,2006-10-31,2006-10-18,651,15,41.0620579799978,46.82875355346822,0,9.076280108530595,53.3691396267672,44.3441759589702,2.28668441426267,0
2006,new-jersey,60,2006-10-18,2006-10-24,2006-10-11,680.5,5,42.04595808022257,45.454827478566145,0,2.538214181894764,53.3691396267672,44.3441759589702,2.28668441426267,0
2006,new-jersey,59,2006-10-11,2006-10-17,2006-10-04,688,3,44.868127906627286,45.800133107649046,0,2.0261716423136726,53.3691396267672,44.3441759589702,2.28668441426267,0
2006,new-jersey,58,2006-10-04,2006-10-10,2006-09-27,688,7,42.28673416920456,45.43982176158463,0,3.16501289710666,53.3691396267672,44.3441759589702,2.28668441426267,0
2006,new-jersey,57,2006-09-27,2006-10-03,2006-09-20,686.5,10,41.30158539053504,43.31424404599448,0,5.15264077293027,53.3691396267672,44.3441759589702,2.28668441426267,0
2006,new-jersey,56,2006-09-20,2006-09-26,2006-09-13,694,5,44.03697641605793,42.30076798340296,0,2.2345880463579957,53.3691396267672,44.3441759589702,2.28668441426267,0
2006,new-jersey,55,2006-09-13,2006-09-19,2006-09-06,707,2,46.69446658710407,43.368083233880085,0,1.325080469418207,53.3691396267672,44.3441759589702,2.28668441426267,0
2006,new-jersey,54,2006-09-06,2006-09-12,2006-08-30,711,2,42.51325465035476,40,0,1.3822124270570648,53.3691396267672,44.3441759589702,2.28668441426267,0
2006,new-jersey,53,2006-08-30,2006-09-05,2006-08-23,707,3,41.48540141771532,39.574628896436785,0,1.8054903014069486,53.3691396267672,44.3441759589702,2.28668441426267,0
2006,new-jersey,52,2006-08-23,2006-08-29,2006-08-16,703,3,42.92854602639669,39.904436635184396,0,2.0041102932050054,53.3691396267672,44.3441759589702,2.28668441426267,0
2006,new-jersey,51,2006-08-16,2006-08-22,2006-08-09,711,2,40.67783398426919,42.677833984269185,0,1.3386450402918657,53.3691396267672,44.3441759589702,2.28668441426267,0
2006,new-jersey,50,2006-08-09,2006-08-15,2006-08-02,707,2,39.79166679001665,41.16666716006656,0,1.1001045560663776,53.3691396267672,44.3441759589702,2.28668441426267,0
2006,new-jersey,49,2006-08-02,2006-08-08,2006-07-26,703,1,38.99999999999999,38,0,0.46283975019595325,53.3691396267672,44.3441759589702,2.28668441426267,0
2006,new-jersey,48,2006-07-26,2006-08-01,2006-07-19,707,1,38,44,0,0.4176083348264895,53.3691396267672,44.3441759589702,2.28668441426267,0
2006,new-jersey,47,2006-07-19,2006-07-25,2006-07-12,707,4,38.593979201440376,41.73907938190284,0,1.8806955737276132,53.3691396267672,44.3441759589702,2.28668441426267,0
2006,new-jersey,46,2006-07-12,2006-07-18,2006-07-05,753.5,4,38.719273067524085,40.439326200277414,0,2.4470633575289833,53.3691396267672,44.3441759589702,2.28668441426267,0
2006,new-jersey,45,2006-07-05,2006-07-11,2006-06-28,707,1,37,43,0,0.8709162425837499,53.3691396267672,44.3441759589702,2.28668441426267,0
2006,new-jersey,44,2006-06-28,2006-07-04,2006-06-21,703,1,40,46,0,0.22983941795779755,53.3691396267672,44.3441759589702,2.28668441426267,0
2006,new-jersey,43,2006-06-21,2006-06-27,2006-06-14,703,3,38.043324202781974,42.086648405563956,0,1.3446014299037932,53.3691396267672,44.3441759589702,2.28668441426267,0
2006,new-jersey,42,2006-06-14,2006-06-20,2006-06-07,707,3,36.75296830814396,40.801325826513875,0,2.38975143455061,53.3691396267672,44.3441759589702,2.28668441426267,0
2006,new-jersey,41,2006-06-07,2006-06-13,2006-05-31,707,1,36,43,0,1.246778025770648,53.3691396267672,44.3441759589702,2.28668441426267,0
2006,new-jersey,38,2006-05-17,2006-05-23,2006-05-10,698,2,37.45625219801477,35.98250087920591,0,0.855555527527123,53.3691396267672,44.3441759589702,2.28668441426267,0
2006,new-jersey,37,2006-05-10,2006-05-16,2006-05-03,698,2,37.45625219801477,35.98250087920591,0,1.722877259949076,53.3691396267672,44.3441759589702,2.28668441426267,0
2006,new-jersey,35,2006-04-26,2006-05-02,2006-04-19,698,1,34,40,0,0.639530715801326,53.3691396267672,44.3441759589702,2.28668441426267,0
2006,new-jersey,34,2006-04-19,2006-04-25,2006-04-12,698,1,34,40,0,1.2878567104554521,53.3691396267672,44.3441759589702,2.28668441426267,0
2006,new-jersey,33,2006-04-12,2006-04-18,2006-04-05,689,2,38.42125395642658,33.96500175841181,0,0.8611252064168944,53.3691396267672,44.3441759589702,2.28668441426267,0
2006,new-jersey,32,2006-04-05,2006-04-11,2006-03-29,689,4,38.59767616098903,35.374546081412085,0,2.4378202106261244,53.3691396267672,44.3441759589702,2.28668441426267,0
2006,new-jersey,31,2006-03-29,2006-04-04,2006-03-22,689,3,39.4847309971354,38.882852980102875,0,1.8401602771691858,53.3691396267672,44.3441759589702,2.28668441426267,0
2006,new-jersey,30,2006-03-22,2006-03-28,2006-03-15,707,1,41,39,0,0.8409599149190806,53.3691396267672,44.3441759589702,2.28668441426267,0
2006,new-jersey,29,2006-03-15,2006-03-21,2006-03-08,753.5,2,34.74284691660057,36.8571172915014,0,0.8934954908610484,53.3691396267672,44.3441759589702,2.28668441426267,0
2006,new-jersey,28,2006-03-08,2006-03-14,2006-03-01,753.5,3,35.15445675419573,37.794962904182654,0,2.200570520548287,53.3691396267672,44.3441759589702,2.28668441426267,0
2006,new-jersey,27,2006-03-01,2006-03-07,2006-02-22,698,1,37,42,0,0.8396147829019158,53.3691396267672,44.3441759589702,2.28668441426267,0
2006,new-jersey,25,2006-02-15,2006-02-21,2006-02-08,707,2,34.16338482522215,38.081692412611076,0,0.7721387891007438,53.3691396267672,44.3441759589702,2.28668441426267,0
2006,new-jersey,24,2006-02-08,2006-02-14,2006-02-01,707,3,33.91021463886024,35.887763205689524,0,1.9873807839949227,53.3691396267672,44.3441759589702,2.28668441426267,0
2006,new-jersey,23,2006-02-01,2006-02-07,2006-01-25,707,1,33,28,0,0.8709162425837499,53.3691396267672,44.3441759589702,2.28668441426267,0
2006,new-jersey,22,2006-01-25,2006-01-31,2006-01-18,698,2,37.82608113580068,37.08695943209966,0,0.7578890714720632,53.3691396267672,44.3441759589702,2.28668441426267,0
2006,new-jersey,21,2006-01-18,2006-01-24,2006-01-11,698,2,37.82608113580068,37.08695943209966,0,1.5262011696391526,53.3691396267672,44.3441759589702,2.28668441426267,0
2006,new-jersey,20,2006-01-11,2006-01-17,2006-01-04,698,1,36,25,0,0.49977653101679376,53.3691396267672,44.3441759589702,2.28668441426267,0
2006,new-jersey,19,2006-01-04,2006-01-10,2005-12-28,698,1,36,25,0,1.006426342465271,53.3691396267672,44.3441759589702,2.28668441426267,0
2006,new-jersey,16,2005-12-14,2005-12-20,2005-12-07,689,2,36.725689856614615,42.08853478492192,0,0.7287480673361475,53.3691396267672,44.3441759589702,2.28668441426267,0
2006,new-jersey,15,2005-12-07,2005-12-13,2005-11-30,689,2,36.72568985661461,42.08853478492191,0,1.4675183936620444,53.3691396267672,44.3441759589702,2.28668441426267,0
2006,new-jersey,13,2005-11-23,2005-11-29,2005-11-16,1111,1,39,41,0,0.4065696597405991,53.3691396267672,44.3441759589702,2.28668441426267,0
2006,new-jersey,12,2005-11-16,2005-11-22,2005-11-09,1111,1,39,41,0,0.8187307530779818,53.3691396267672,44.3441759589702,2.28668441426267,0
2006,new-york,62,2006-11-01,2006-11-07,2006-10-25,625,3,30.002991033608883,65,0,0.9832145139472761,57.4163431640682,25.8029558578506,16.7807009780812,0
2006,new-york,61,2006-10-25,2006-10-31,2006-10-18,734,2,30,67,0,0.21923805897038415,57.4163431640682,25.8029558578506,16.7807009780812,0
2006,new-york,60,2006-10-18,2006-10-24,2006-10-11,734,4,30.901125476528797,61.90589280015953,0,1.7830515697048201,57.4163431640682,25.8029558578506,16.7807009780812,0
2006,new-york,59,2006-10-11,2006-10-17,2006-10-04,871,3,31.19767494137952,60.22948390555802,0,2.4800206615977967,57.4163431640682,25.8029558578506,16.7807009780812,0
2006,new-york,58,2006-10-04,2006-10-10,2006-09-27,734,2,29.64723768027718,63.63266594048507,0,0.8058527032002303,57.4163431640682,25.8029558578506,16.7807009780812,0
2006,new-york,57,2006-09-27,2006-10-03,2006-09-20,734,3,29.647237680277176,63.632665940485055,0,1.6227880628918663,57.4163431640682,25.8029558578506,16.7807009780812,0
2006,new-york,56,2006-09-20,2006-09-26,2006-09-13,625,2,33,62,0,0.301194211912202,57.4163431640682,25.8029558578506,16.7807009780812,0
2006,new-york,55,2006-09-13,2006-09-19,2006-09-06,625,1,33,62.00000000000001,0,0.6065306597126334,57.4163431640682,25.8029558578506,16.7807009780812,0
2006,ohio,62,2006-11-01,2006-11-07,2006-10-25,592,9,41.85171115660517,54.9822927768463,0,5.18714326662141,56.1641316906994,43.8152176184728,0.0206506908278,0
2006,ohio,61,2006-10-25,2006-10-31,2006-10-18,573.5,8,41.724692272237625,51.485183966373725,0,4.664863248548755,56.1641316906994,43.8152176184728,0.0206506908278,0
2006,ohio,60,2006-10-18,2006-10-24,2006-10-11,555,9,41.05777964147455,50.3152849485296,0,4.9252268295834885,56.1641316906994,43.8152176184728,0.0206506908278,0
2006,ohio,59,2006-10-11,2006-10-17,2006-10-04,584,6,41.344700319395926,50.73893156292361,0,4.711297854689293,56.1641316906994,43.8152176184728,0.0206506908278,0
2006,ohio,58,2006-10-04,2006-10-10,2006-09-27,584,4,42.190644325095306,44.714058637225726,0,1.4980795830336027,56.1641316906994,43.8152176184728,0.0206506908278,0
2006,ohio,57,2006-09-27,2006-10-03,2006-09-20,584,7,41.99957859759364,45.46329734886223,0,4.42632389182313,56.1641316906994,43.8152176184728,0.0206506908278,0
2006,ohio,56,2006-09-20,2006-09-26,2006-09-13,584,6,42.437529808668984,47.23283100853733,0,4.024427492376214,56.1641316906994,43.8152176184728,0.0206506908278,0
2006,ohio,55,2006-09-13,2006-09-19,2006-09-06,545.5,3,44.464529310442394,47.630163386341934,0,2.4709835906895785,56.1641316906994,43.8152176184728,0.0206506908278,0
2006,ohio,54,2006-09-06,2006-09-12,2006-08-30,507,1,41,45,0,0.6265080424229713,56.1641316906994,43.8152176184728,0.0206506908278,0
2006,ohio,53,2006-08-30,2006-09-05,2006-08-23,507,2,40.74301744926833,45.25698255073168,0,1.6979847080625872,56.1641316906994,43.8152176184728,0.0206506908278,0
2006,ohio,52,2006-08-23,2006-08-29,2006-08-16,505,3,40.16916882581765,46.075333053723824,0,2.020928617443831,56.1641316906994,43.8152176184728,0.0206506908278,0
2006,ohio,51,2006-08-16,2006-08-22,2006-08-09,503,2,40.299765710792954,46.13348952613803,0,2.301214960296699,56.1641316906994,43.8152176184728,0.0206506908278,0
2006,ohio,50,2006-08-09,2006-08-15,2006-08-02,503,1,41,49,0,0.44932896411722156,56.1641316906994,43.8152176184728,0.0206506908278,0
2006,ohio,49,2006-08-02,2006-08-08,2006-07-26,503,2,41.24917988398604,47.75410058006981,0,1.2051320932098388,56.1641316906994,43.8152176184728,0.0206506908278,0
2006,ohio,48,2006-07-26,2006-08-01,2006-07-19,504.5,3,38.981360013429175,44.60372799731417,0,1.5237502370197682,56.1641316906994,43.8152176184728,0.0206506908278,0
2006,ohio,47,2006-07-19,2006-07-25,2006-07-12,507,2,37,45.00000000000001,0,1.8479399117673645,56.1641316906994,43.8152176184728,0.0206506908278,0
2006,ohio,43,2006-06-21,2006-06-27,2006-06-14,502,2,39.623880403569096,42.719403097918025,0,1.0574800327917193,56.1641316906994,43.8152176184728,0.0206506908278,0
2006,ohio,42,2006-06-14,2006-06-20,2006-06-07,502,3,39.51473158470161,43.64325150136248,0,2.5810643929217996,56.1641316906994,43.8152176184728,0.0206506908278,0
2006,ohio,41,2006-06-07,2006-06-13,2006-05-31,502,1,39,48,0,0.9093324154860304,56.1641316906994,43.8152176184728,0.0206506908278,0
2006,ohio,39,2006-05-24,2006-05-30,2006-05-17,501,1,52,42,0,0.46059751422769835,56.1641316906994,43.8152176184728,0.0206506908278,0
2006,ohio,38,2006-05-17,2006-05-23,2006-05-10,501,2,52.99904089678109,41.33397273547927,0,1.3906273594069456,56.1641316906994,43.8152176184728,0.0206506908278,0
